business_id,name,address,longitude,latitude,stars,review_count,categories
_dtKVU4dNfM6EZzMJt950Q,Bootleggers Bar and Grill,209 Decatur St,-90.066366,29.953112,3.5,38,"Jazz & Blues, Nightlife, Specialty Food, Bars, Food, Restaurants, American (Traditional), Arts & Entertainment"
M1hsyjJDdQQeNP164FJ1pA,St. James Cheese Company | Uptown,5004 Prytania St,-90.1091362136,29.9245161516,4.5,448,"Restaurants, Specialty Food, Delis, Food, Cheese Shops, Sandwiches"
ZMkZj5YsBW3XHH5fOBh6fw,Deja Vu Restaurant & Bar,400 Dauphine St,-90.0684907,29.956939,3.5,379,"American (New), Burgers, Beer Bar, Breakfast & Brunch, Dive Bars, Diners, Restaurants, Nightlife, Bars, American (Traditional)"
WFzJZ0E1NeDzUQSdkWnrpg,Burger King,2600 N,-90.0488078,29.9726442,1.5,20,"Restaurants, Fast Food, Burgers"
HOwSpVUbGvXlqd3Lxp5_xQ,Jester Mardi Gras Daiquiris and Pizza,619 Bourbon St,-90.0662013,29.9582793,2.0,12,"Nightlife, Bars, Restaurants, Food, Pizza, Juice Bars & Smoothies, Beer, Wine & Spirits"
dJR9EPp1bpBUuegQuyrxlQ,Asian Panda,6600 Franklin Ave,-90.0530380011,30.0270380535,4.0,31,"Food, Restaurants, Chinese"
rAMlyZQe5eFrdLRVQfY4ZQ,Buffa's Bar & Restaurant,1001 Esplanade Ave,-90.062575102,29.9655244,4.0,444,"American (Traditional), Lounges, Bars, Burgers, Restaurants, Nightlife"
hRRY31tNRkFBPomU7pDiLQ,Today's Cajun Seafood,1700 St Claude Ave,-90.0619724393,29.9673275077,4.0,150,"Seafood, Cajun/Creole, Chinese, Restaurants"
anj96OOqM159M4C6J2MY2A,Igor's Lounge & Game Room,2133 St Charles Ave,-90.0805199,29.934535,3.5,147,"Beer, Wine & Spirits, Bars, Food, Dive Bars, Nightlife"
Udkoo_WdRpHtVAWbALCvjw,Basin Seafood & Spirits,3222 Magazine St,-90.0868875,29.9235416,4.0,515,"Restaurants, Bars, Food, Cajun/Creole, Nightlife, Seafood, Cocktail Bars"
Y0A-IHDfqwnu9JcklYRSXQ,J's Island Fish House,437 Esplanade Ave,-90.0576285,29.9618425,2.5,7,"Bars, Jazz & Blues, Arts & Entertainment, Seafood, Food, Cocktail Bars, Caribbean, Nightlife, Restaurants"
xFvkI8Uf_7NDZbChS6wSYQ,Sundae Best,2317 Burgundy St,-90.0545621839,29.9669476482,4.5,29,"Food, Ice Cream & Frozen Yogurt, Desserts"
Obk11u4CHhyqwkiJ517kaw,Willie Mae's At The Market,234 Loyola Ave,-90.074752,29.953541,4.0,74,"Soul Food, Restaurants, Southern"
6cHHsYrRlkVTZxWyLQm9hQ,Vicky's Supermarket,4237 Magazine St,-90.1001065,29.9210923,4.5,9,"Grocery, Food"
SwJOeRUW0mFYDXTgJYx5fA,Crescent City Farmers Market: Saturday Market,750 Carondelet St,-90.0727557683,29.9462911764,4.0,43,"Restaurants, Nurseries & Gardening, Food Stands, Local Flavor, Food, Farmers Market, Shopping, Home & Garden, Specialty Food"
G-GBbY5pZbaiQRHXNRYXcA,Supermercado Las Acacias,4929 Freret St,-90.1082288,29.935116,3.5,16,"Convenience Stores, Food"
W73MZDetxHWJ3pkq36OpEA,Masterp1ece,1340 S Carrollton,-90.12844,29.94878,4.0,70,"Ramen, Asian Fusion, Bubble Tea, Restaurants, Food, Japanese, Sushi Bars, Karaoke, Nightlife, Bars"
1hD2VBFITseuN72YvRekpQ,Debbie Does Doberge,1179 Annunciation St,-90.068685,29.938905,4.5,78,"Food, Cupcakes, Bakeries, Desserts"
lND9NcgON8zI1TyTY0fQKg,True Cajun,4400 Saint Claude Ave,-90.0312383,29.9644583,4.0,6,"Restaurants, Chicken Wings, Food, Convenience Stores, Burgers"
XQAutCyvsq1psIDoYhUWiw,Fete au Fete StrEATery at the Pythian Market,234 Loyola Ave,-90.0747498125,29.9535250851,4.0,13,"Food, Restaurants, Food Trucks, Comfort Food, Cajun/Creole, Southern, Breakfast & Brunch"
YXa3WGz3o66MQXW9lMgxsw,Mid City Seafood & Deli,2526 Saint Bernard Ave,-90.071438,29.9821136,4.0,16,"Restaurants, Seafood, Sandwiches, Delis"
4EaRjOTNIo-72sQMf-Wykg,Sno-la Uptown,8108 Hampson St,-90.1337644458,29.9440117925,4.0,75,"Ice Cream & Frozen Yogurt, Shaved Ice, Desserts, Food"
Xar9BJ3iIC9bOQjhXvMYqw,Stacks Grilled Cheese and Bar,"315 Julia St, Embassy Suites",-90.0663194,29.9451721,3.0,69,"Sandwiches, Salad, Nightlife, American (New), Comfort Food, Restaurants, Bars, Southern, Cocktail Bars"
tN-cmeSaTi8-_4qvhuFDng,Golden Wall,914 Canal St,-90.0715197,29.9544077,3.0,128,"Restaurants, Chinese"
WOPDfnVDLW32xsnm7Bx2ZA,Domino's Pizza,4938 Freret St,-90.1081441,29.9347762,2.0,42,"Restaurants, Sandwiches, Chicken Wings, Pizza"
78xNPaeVKHMeKQlaEfQcVw,Mike's Food Store,3708 Saint Claude Ave,-90.03779,29.965973,4.5,6,"Food, Convenience Stores, Beer, Wine & Spirits, Grocery"
oWTakomAvtGSB85UwnIOSA,Bottom of the Cup Tearoom,327 Chartres St,-90.0663285,29.9548508,3.5,141,"Food, Party & Event Planning, Event Planning & Services, Tours, Hotels & Travel, Arts & Entertainment, Supernatural Readings, Shopping, Coffee & Tea"
ZLR0o9tuGaUAdrhJE2z69w,Cafe Rose Nicaud,632 Frenchmen St,-90.0579143,29.9642718,4.0,250,"Restaurants, Food, Breakfast & Brunch, Cafes, Coffee & Tea, Bagels"
LvsoKzIn55Q8WCUkU57fgw,Aunt Leni's Cafe and Market,323 Verret St,-90.0511723,29.9526204,4.0,8,"Restaurants, American (Traditional)"
53J9FLRAZZcI-y2r0_s2Gw,Shahrazad Cafe,4739 Magazine St,-90.1059918478,29.920579988,4.5,110,"Arabic, Mediterranean, Restaurants, Greek, Lebanese, Middle Eastern"
nrGvjHhqy-exma1GZE9C9A,Burger King,4230 General Degualle Dr,-90.0116166472,29.92007901,1.5,11,"Restaurants, Sandwiches, Burgers, Fast Food"
HWLgmRSRDdUwXFkUxf4N-w,Jazmine Cafe,614 S Carrollton Ave,-90.1341243,29.9436526,3.5,156,"Vietnamese, Restaurants, Food"
TDrnzaVn_JhRBishugIPmQ,Manchu Kitchen,1782 N Dorgenois St,-90.0710087,29.9813286,4.0,8,"Restaurants, Chinese"
WSZkBTGrUxPztXFlghJ17g,Aline Street Beer Garden,1515 Aline St,-90.0922812,29.9267339,4.5,30,"Pubs, Nightlife, Pop-Up Restaurants, Beer Gardens, Restaurants, Bars, Beer Bar, Lounges"
uUQwrXJ7tqtlHl_iSgSJAg,Half Moon Bar & Grill,1125 St Mary St,-90.0742113,29.9321791,3.5,98,"American (Traditional), Nightlife, Bars, Restaurants"
jjMdu96R_7YV4qKsjRA2Gg,Rally's,4460 Chef Menteur Hwy,-90.037007,30.004737,2.5,14,"Restaurants, Burgers, Fast Food"
HFQiCt-B_Vus8g1pHkTezg,Le Salon,"300 Gravier St, Fl 1",-90.0661695411,29.949656994,4.0,34,"Restaurants, American (New), Food, Tea Rooms"
W9SliuSyX7N0XoiG9UFNdQ,Pho Noi Viet,2005 Magazine St,-90.0749254866,29.9309849673,4.0,196,"Vietnamese, Vegetarian, Soup, Food, Restaurants"
6bp2Emcb08eahoHRJ6yHPw,Miyako Hibachi & Sushi Bar,1403 Saint Charles Ave,-90.0753579,29.9398399,2.5,138,"Seafood, Teppanyaki, Sushi Bars, Restaurants, Japanese"
lTTmtjhLZIj6vWSuIOyxwQ,TM Breads & Pastries,335 Baronne St,-90.0727445117,29.9516258196,4.5,125,"Bakeries, Sandwiches, Food, Coffee & Tea, Restaurants"
A0DYN5wxygYnX_sL3HygvA,Gris-Gris,1800 Magazine St,-90.073381,29.9317729,4.5,491,"Southern, Comfort Food, Restaurants, Cajun/Creole, Seafood"
-ojG1NfFYuHN_oGsGK1W8Q,The Little Easy,634 Julia St,-90.0713737,29.9456438,4.0,52,"Restaurants, Nightlife, Sandwiches, Sports Bars, American (Traditional), Cajun/Creole, Bars"
Bd3Vr9VyRZishhKR8dni3Q,AJ&J Asian Bistro,2240 Magazine St,-90.077636,29.929117,4.0,79,"Bars, Asian Fusion, Cocktail Bars, Restaurants, Nightlife, Food, Food Delivery Services, Sushi Bars"
iXPEyHqvaDUWLn4pw-58Fw,Envie Espresso Bar & Cafe,308 Decatur St,-90.06534,29.95373,4.5,248,"Breakfast & Brunch, Food, Coffee & Tea, Sandwiches, Restaurants"
PUR8xK74Js5oAvsarFkHDA,Palm Court Jazz Cafe,1204 Decatur St,-90.0589803,29.9607788,3.5,101,"Nightlife, Restaurants, Arts & Entertainment, Music Venues, Jazz & Blues, Cafes, Cajun/Creole"
Qdt45UfQRMCy7Zdeq1UcvQ,PJ's Coffee Cafe,300 Bourbon St,-90.067995,29.955649,2.0,24,"Coffee & Tea, Food"
E5YB7NywtfmQ2_rpxtjmKQ,Betsys Pancake House,2542 Canal St,-90.0860842,29.9642465,3.5,180,"American (Traditional), Breakfast & Brunch, Restaurants, Food, Coffee & Tea"
3db1R99-mdSvx3QwryJSNQ,The Camellia Grill,626 S Carrollton Ave,-90.133927,29.943899,4.0,1007,"Sandwiches, Restaurants, Breakfast & Brunch, Burgers, American (Traditional)"
Wh2IssalVTaaSnspVuINzg,Byblos Restaurant,3218 Magazine St,-90.087585986,29.9233611797,3.0,58,"Restaurants, Lebanese, Middle Eastern"
DKtAKuOjI6vUAHhW4NR5UA,Mulate's,201 Julia St,-90.0650161295,29.9445053429,3.0,1210,"Restaurants, Seafood, Nightlife, Cajun/Creole"
gzMlFR9ViVCr_HUYPgqqVg,Sylvain,625 Chartres St,-90.064208,29.957139,4.0,1151,"Restaurants, Bars, Southern, Nightlife, Gastropubs, American (New), Cocktail Bars"
9A8You1zQYoXDcOFINpe9g,Popeyes Louisiana Kitchen,6232 Elysian Fields Ave,-90.061417222,30.0227511279,2.0,30,"Food, Chicken Wings, Restaurants, Fast Food"
ncJhOVhqqAxZpg74Allklw,Bayou Bar,2031 St Charles Ave,-90.0795358612,29.9350458328,4.0,73,"Bars, Whiskey Bars, Nightlife, Seafood, Restaurants, Southern, Lounges, Pizza"
Pxc8z7VOtkGNerrGvqzdHw,PJ's Coffee,1420 Annunciation St,-90.069218564,29.9355666293,3.0,24,"Food, Coffee & Tea"
-A2OLubXDsMRPNN7LqohPA,Rollin Fatties,1430 Tulane Ave,-90.0768769,29.95504,5.0,171,"Latin American, Tex-Mex, Mexican, Restaurants, Food, Food Trucks"
TyT9JIoRkAzQHXH5sxkAUw,Subway,115 Robert E Lee Blvd,-90.1120792472,30.0211492983,1.5,19,"Restaurants, Sandwiches, Fast Food"
xt8CHsSR-WuiCNO8z2jnFw,Popeyes Louisiana Kitchen,1243 Saint Charles Ave,-90.0746255,29.9407477,2.0,49,"Fast Food, Restaurants, Chicken Wings"
lK-YaoQ670dGJrmaqyJTBA,Ernst Cafe,600 S Peters St,-90.0656132,29.9471376,3.5,332,"Restaurants, American (Traditional), Beer, Wine & Spirits, Nightlife, Seafood, Cajun/Creole, Food"
Ci9fTZBlMjf3dTrwowuntQ,Picayune Social House,326 Camp St,-90.0688534,29.9503434,4.0,180,"Restaurants, American (New), Gastropubs, Salad"
lJp85TIIeS9szsHwG09QwQ,NOLA Girl Catering Events & Personal Chef Services,"",-90.0770127,29.9595769,5.0,26,"Wedding Planning, Pop-Up Restaurants, Personal Chefs, Event Planning & Services, Food Stands, Food, Restaurants, Caterers, Food Trucks, Food Delivery Services"
7fZSqgiwInMewd18DTAKcA,Fifth Quarter Sport Lounge & Courtyard,5746 Hayne Blvd,-90.0278227,30.0323258,3.0,5,"Bars, Steakhouses, Restaurants, Seafood, Nightlife, Food"
9MiCr4rNFRijL89edcNv1A,Doson Noodle House,135 N Carrollton Ave,-90.100145,29.975467,3.5,96,"Vietnamese, Restaurants, Noodles"
FaY_9x8ZtsuHe5wS2iJM1Q,Verti Marte,1201 Royal St,-90.061236,29.962126,4.0,1309,"Restaurants, Convenience Stores, Grocery, Sandwiches, Food, Delis, Shopping, Beer, Wine & Spirits, Tobacco Shops, Breakfast & Brunch, Salad"
mXnlC59Wqe_Q8lAxmchBJg,Fourth Wall Coffee,614 Gravier St,-90.0693665,29.9509756,5.0,29,"Coffee & Tea, Food"
nqzc8ADyvVmHZLXJ-7LqxQ,Tutti Frutti Frozen Yogurt,"9954 Lake Forest Blvd, Ste 6",-89.973806,30.031753,4.0,5,"Ice Cream & Frozen Yogurt, Food, Do-It-Yourself Food"
kei6KHKxuNF1nlm7akQA-Q,Oceana,1421 Frankfort St,-90.0784437,30.0227938,4.0,5,"Seafood, Breakfast & Brunch, Restaurants, Cajun/Creole"
-VlBFlHwX-Pt6Xyzs9roGw,Superior Seafood & Oyster Bar,4338 St Charles Ave,-90.1016806156,29.9262355015,4.0,1581,"Brasseries, Restaurants, Cajun/Creole, Seafood"
_gwb99bpIdwquOknX9SNDg,Bar Food at Cosimo's Bar,1201 Burgundy,-90.0638928,29.963988,4.0,7,"Burgers, American (New), Restaurants, Sandwiches"
2waFgIxeT17sUoI-1WZLCg,Big Easy Daiquiris,501 Bourbon St,-90.0670821,29.957219,4.0,21,"Restaurants, Pizza, Nightlife, Cocktail Bars, Bars"
k1yDRDZ4QCvNW9Wm9-IOaA,Bennachin Restaurant,1212 Royal St,-90.0607914,29.9621826,4.0,430,"African, Restaurants, Soul Food, Vegetarian"
ez4kMLP6OJEIaMbMrrGRdA,New Orleans Secrets Tours,"519 Wilkinson St, Ste 100",-90.0635644,29.9567156,5.0,215,"Souvenir Shops, Historical Tours, Arts & Entertainment, Tours, Shopping, Hotels & Travel, Travel Services, Supernatural Readings, Psychics, Food Tours, Walking Tours, Team Building Activities, Event Planning & Services"
5OK71bsZ3UndLeTXUE5mKw,Cafe Minh,4139 Canal St,-90.1011957,29.9753472,3.5,104,"Restaurants, Asian Fusion"
aIhtllXff_ByakFmBqClpQ,JCB Creations,"",-90.1073935,29.9219677,5.0,8,"Cupcakes, Desserts, Food, Bakeries, Custom Cakes"
nrXtCSdfWg0TJ86onEZWkg,The Company Burger,"611 O'Keefe Ave, Unit C7",-90.0754791382,29.9483856426,4.0,279,"Burgers, Restaurants, American (Traditional)"
ARKqI0061oI44-7pvVDbLQ,PJ's Coffee,5300 Tchoupitoulas St,-90.114058,29.915955,3.5,22,"Restaurants, Coffee & Tea, Food"
Wl1cHkdF2IansCm10CgZEg,South Philly Steaks & Fries,500 Port Of New Orleans,-90.062222,29.944493,2.0,6,"Restaurants, Food Court"
KgorjaefL0et2i0YdIN9Jg,Meltdown,4011 St Claude Ave,-90.035002,29.965943,5.0,13,"Ice Cream & Frozen Yogurt, Desserts, Food"
sLO6aA8CI4QZXm-sGC6yyQ,Vine and Dine,141 Delaronde St,-90.0545346,29.9521311,4.5,35,"Food, Salad, Restaurants, Pizza, Wine Bars, Beer, Wine & Spirits, Bars, Nightlife"
sX43wVVJVvrxSR0ajvc2ZA,Sprouts Organic Cafe,1200 Henriette Delille St,-90.0656443,29.9653422,4.5,7,"Juice Bars & Smoothies, Food, Restaurants, Cafes, Vegan"
I2KVtG_moKx3RoUfSNgWPw,Fam Bizz,4235 S Claiborne Ave,-90.1020423,29.9407898,4.5,28,"Restaurants, Soul Food"
U92QXDzIG1xl94SUcXhkSQ,Dip Wit' It Spinach Dip and Chips,"4324 Downman Rd, Ste C",-90.0216806,30.0141088,4.5,7,"Food, Restaurants, Fast Food, Food Trucks, Food Delivery Services, Shaved Ice, Specialty Food"
_Bi9kN_eR75G1eqIl7S3pA,The Bulldog,3236 Magazine St,-90.0873256,29.9233606,3.5,389,"American (Traditional), Restaurants, Beer, Wine & Spirits, Pubs, Food, Bars, Nightlife"
R6P3KSFafpKz6bEtHsWz1A,Trilly Cheesesteaks,3735 Ulloa St,-90.1020276835,29.9673770269,4.0,114,"Restaurants, Pop-Up Restaurants, Vegan, Cheesesteaks, American (New), Desserts, Sandwiches, Food"
-1XSzguS6XLN-V6MVZMg2A,Restaurant Rebirth,857 Fulton St,-90.0653721,29.9435371,4.5,521,"Cajun/Creole, Soup, Seafood, Restaurants, Steakhouses, Southern"
Meww6RIE4cFL_kG0aRlbAA,Blue Oak BBQ,900 N Carrollton St,-90.093634,29.9805179,4.5,1077,"Chicken Wings, Restaurants, Nightlife, Barbeque, Bars, Event Planning & Services, Caterers"
b6h4zo9Iv_L6XKVpRUqvCg,J&J's Sports Lounge,800 France St,-90.0345197,29.9620395,4.5,41,"Nightlife, Dive Bars, Lounges, Sports Bars, Bars, Restaurants"
SqRS8tgUVzRWV2FgQ0A5PQ,Subway,4708 Paris Ave,-90.0746515193,30.0062151993,3.0,5,"Food, Sandwiches, Restaurants, Fast Food"
U7kjvfM4Aws7l5HqtJnHFA,Willie's Pizza Joint,540 Frenchmen St,-90.0578961521,29.9633938222,3.0,13,"Restaurants, Pizza"
wMkS8tFWJwenttfXpZW_oA,Freret Market,4400 Freret St,-90.1030852,29.93526,4.0,15,"Festivals, Food, Arts & Entertainment, Local Flavor, Farmers Market"
dpqDfbNpcIERkXVoE5S9Wg,Franks Restaurant,933 Decatur St,-90.060984,29.959276,2.5,651,"Restaurants, Italian, American (Traditional), Seafood"
hlrVKuPCxH59Y5--4RRLJQ,Holy Crepes!,"1100 N Peters St, Ste 23",-90.0588577,29.9602863,4.5,204,"Restaurants, Gluten-Free, Creperies, Vegan"
IgyU6go1h4VcKTZnDra3_Q,Brothers,3622 Genereal DeGaulle,-90.018384,29.924176,3.5,8,"Food, Convenience Stores"
5Jta7dTc7lteIyeMfLUJWQ,Corner Oyster House,500 Saint Peter St,-90.0630602,29.9567528,2.5,651,"Seafood, Cajun/Creole, Restaurants"
pxj9d7QlRzR-bF4rJFCRhw,Nesbit's Poeyfarre Market,925 Poeyfarre St,-90.0684763972,29.9418396846,4.5,49,"Grocery, Food, Coffee & Tea, Beer, Wine & Spirits"
IJJ9_dty1jvOX-XeAAgQgw,Ramen Y'all,709 St Charles,-90.0715927,29.9472249,4.0,20,"Japanese, Pop-Up Restaurants, Restaurants, Ramen"
yz0KWVamNhqiZGz7XTClzg,SoBou,310 Chartres St,-90.0664367676,29.9545040131,4.0,1649,"Cocktail Bars, Restaurants, Nightlife, American (New), Cajun/Creole, Juice Bars & Smoothies, Bars, Food"
bXK-Pi4QHewSDVSjDuowZw,El Rinconcito,218 N Carrollton Ave,-90.0991444,29.9755825,3.5,29,"Latin American, Mexican, Restaurants"
XptA2iW8r6g0TNADcZqrAw,Purloo,"Southern Food & Beverage Museum, 1504 Oretha Castle Haley Blvd",-90.0791939751,29.9406123598,4.0,53,"Restaurants, Southern"
_DvAGDt7KnXPvlY9kxWbiQ,Domino's Pizza,135 Carondelet St,-90.0707088,29.9531024,1.5,131,"Pizza, Chicken Wings, Restaurants, Sandwiches"
w4nHq_elJwPpI4iZ6ro3JQ,Revelator Paloma Cafe,800 Louisa St.,-90.0435756,29.9641769,4.0,71,"Restaurants, Breakfast & Brunch, Bars, Nightlife, Food, Coffee & Tea, Cafes, Themed Cafes, Latin American"
m2dBv07BfXtgpOvzP16eIw,Chris' Cakes and Donuts,7030 Bullard Ave,-89.9632268,30.0476955,3.0,29,"Food, Breakfast & Brunch, Donuts, Restaurants, Custom Cakes"
M-6AXSgmDMYcWsF442mzzA,Seither's Seafood,279 Hickory Ave,-90.1945607,29.9409121,4.5,338,"Seafood, Restaurants"
WOdqMURCc0CHXUllPZwpqQ,Cane and Table,1113 Decatur St,-90.0596414,29.9602878,4.0,519,"Bars, Caribbean, Restaurants, Nightlife, Cocktail Bars"
3Byba3WKLqjabVunNItQcA,Nola Grocery,351 Andrew Higgins,-90.066870153,29.9421382489,4.5,31,"Sandwiches, Restaurants, Cajun/Creole"
dG94-818jQr0Vi3ajRwDCQ,a Mano,870 Tchoupitoulas St,-90.0674029,29.9435069,4.0,44,"Italian, Restaurants"
7JiyUwszN600WC1JWSlcTA,Dis & Dem,817 St Louis St,-90.0674261,29.9572864,4.5,166,"American (Traditional), Breakfast & Brunch, Desserts, Food, Restaurants, Beer, Wine & Spirits, American (New), Burgers, Hot Dogs, Salad"
95tAFc8hVfzVr0uRJuDbaw,Walmart,4301 Chef Menteur Hwy,-90.0390863106,30.0053065667,2.5,39,"Discount Store, Department Stores, Fashion, Shopping, Grocery, Drugstores, Food"
tZTB58q7MkvlUcTfm8GO8g,Palm Room Diamond Lounge At Harrahs,8 Canal St,-90.0646672017,29.949609106,5.0,5,"Buffets, Lounges, Bars, Nightlife, Restaurants"
7svjXaOKO5638eYiymNP2A,Black Star Books & Caffe,800 Belleville St,-90.0481408,29.9474896,5.0,21,"Vegetarian, Food, Books, Mags, Music & Video, Shopping, Coffee & Tea, Restaurants, Bookstores"
wrSS3bnu0u1Vh4znhbBXwA,Hookah & Cafe,4641 S Carrollton St,-90.1018047,29.9737367,3.0,18,"Sandwiches, Middle Eastern, Food, Hookah Bars, Nightlife, Bars, Cafes, Internet Cafes, Restaurants"
xFk0apIOljR2DL5Zj-VNOA,Chinese American Cafe,1228 Jefferson Hwy,-90.1428072,29.962097,3.5,34,"Restaurants, Chinese"
3Cj3Vp6m7SJV-z2399UhXw,Papa's Pizza,403 Iberville St,-90.0658801,29.9525615,4.0,38,"Pakistani, Indian, Italian, Restaurants, Vegetarian, Pizza"
CIVPalBUxIRUJ04ig5NTFw,Vintage Garden Kitchen,1514 Delachaise St,-90.0922017729,29.9267836196,4.5,33,"Vegan, Wraps, Restaurants, Breakfast & Brunch, Salad, Soup"
DWQjNK8hXcUJztWoYDPgJA,St Vincent Supermarket,2372 Constance St,-90.0783815,29.9271164,4.5,6,"Food, Restaurants, Grocery, American (New), Chinese, American (Traditional), Soup, Vietnamese, Convenience Stores"
t3OnkntIrz2GjYgeGmsh5Q,Tacklebox,817 Common St,-90.0718664,29.9533007,4.0,156,"Breakfast & Brunch, Southern, Restaurants"
gsi8x3uSGRk72Z2V01ABfw,Place St. Charles,201 Saint Charles Ave,-90.0703592787,29.9520392412,3.5,9,"Shopping, Real Estate, Pizza, Shopping Centers, Shared Office Spaces, Restaurants, Home Services, Real Estate Agents"
-j01l0KPJ7kFFq2hMyx_eQ,CVS Pharmacy,1600 Elysian Fields Ave,-90.0577,29.9743,2.5,19,"Health & Medical, Food, Drugstores, Convenience Stores, Shopping, Pharmacy"
32De8m8-T3BO0ZuDa5NJYQ,Discount Zone,2727 Magazine St,-90.0824135542,29.9264206703,3.5,16,"Food, Gas Stations, Automotive, Convenience Stores"
TMdphvu8Vmd2CaJXfiGzUQ,Royal Noodle Bar,228 Poydras St,-90.0655741317,29.9486880624,3.5,9,"Vietnamese, Restaurants"
gWKOrelk92IMrWvS_iFcqg,14 Parishes on Oak,8227 Oak St,-90.1311269,29.9486701,4.5,16,"Caribbean, Restaurants"
YH1nhGFJiT6ouc2MXs7BhA,Panera Bread,31 Mcalister Dr,-90.120416,29.939745,1.5,11,"Sandwiches, Soup, Restaurants, Salad"
Dd5Spj9DJiXydAy9N3mM5g,Ole’ Orleans Wines & Spirits,1232 Oretha Castle Haley Blvd,-90.0779083886,29.9425766005,4.5,12,"Food, Arts & Entertainment, Wineries, Wine Tasting Room"
q8miJ_J2phTWh-y7bX1M6Q,Fat Hen Grocery,7457 St. Charles Ave,-90.129097,29.939379,1.5,5,"Breakfast & Brunch, Restaurants"
ir6unv7MPSxqCr2KXuMeTA,Faubourg Brewery,3501 Jourdan Rd,-90.0190646,30.0023569,4.0,35,"Food, Breweries"
guwb1zuNEMtJVproo0ntFw,La Boca,870 Tchoupitoulas St,-90.0673411,29.9434549,4.0,420,"Argentine, Latin American, Steakhouses, Desserts, Restaurants, Brazilian, Food"
VXiNWnWfvgof-hSiQpR7yQ,Dijon,1379 Annunciation St,-90.069633,29.936341,3.5,69,"Restaurants, American (New), Cajun/Creole, French"
dJ1ihpr-XH-Nt-CVrnJE9A,Brennan's Restaurant,417 Royal St,-90.0666393,29.9561618,3.5,349,"Cajun/Creole, Breakfast & Brunch, Restaurants"
Z0JdaW9ksIMn9UJlr1Rdaw,Homegrown Pizza,6325 Elysian Fields Ave,-90.0609783036,30.0236151558,4.5,65,"Restaurants, Pizza"
PJ376jM2KwFCbyG_Oyv5Ww,Bonci Pizzeria,726 Julia St,-90.0725719,29.945914,3.5,38,"Restaurants, Pizza"
31DdVE6ukis8ZNMGxrCRaw,Maple Cafe,124 Lake Marina Ave,-90.115222,30.0214196,3.0,20,"Restaurants, Nightlife, Bars, Italian, Food, Beer, Wine & Spirits"
o1DccASlMWUWZfXj33lJ0g,Baskin Robbins,406 N Carrollton Ave,-90.0976376,29.9771391,3.5,20,"Food, Ice Cream & Frozen Yogurt"
3tdQCw6mdSTHMNTV0iyX8Q,Toula's Creole Kitchen,109 Tchoupitoulas St,-90.066484,29.950892,4.0,87,"Cajun/Creole, Sports Bars, Cafes, Restaurants, Nightlife, Seafood, Bars, American (Traditional), Lounges, Cocktail Bars"
GmXC3CBu172Bkb0c6RnO7w,Restaurant R'evolution,777 Bienville St,-90.0681471,29.9554435,4.5,1210,"Event Planning & Services, Hotels, Cajun/Creole, Restaurants, Seafood, Southern, Hotels & Travel"
BUwyO-RTq3y_USCefeDaEg,Roux Royale,600 Royal St,-90.0654483,29.9572183,4.5,38,"Home & Garden, Candy Stores, Food, Shopping, Local Flavor, Kitchen & Bath, Flowers & Gifts, Specialty Food, Gift Shops"
AwbCJZLnNdM06RpVagILKw,Domino's Pizza,5240 Elysian Fields Ave.,-90.0606252,30.0121462,2.0,22,"Restaurants, Sandwiches, Chicken Wings, Pizza"
2UoSgojI_nFepiNU_W30kQ,CVS Pharmacy,"939 Girod St, Ste 160",-90.0746217,29.9483739,3.0,14,"Food, Health & Medical, Drugstores, Shopping, Convenience Stores, Pharmacy"
9DNzMAyW8zj9ipB2FKcU5A,Uptown Burgers,3151 Calhoun St,-90.1129647,29.9474219,2.5,8,"American (Traditional), Restaurants"
D-QT7vrSHLphXEU5OP6dGg,Taco Bell,6009 Bullard Ave.,-89.95922,30.044326,1.0,15,"Restaurants, Fast Food, Tacos, Mexican, Tex-Mex"
C7WUvmGAz_t4FE_ycOPGUA,Rouses,4500 Tchoupitoulas St,-90.1031563,29.9163682,3.5,94,"Food, Grocery"
MnfAzLt3qp0CkMHuQF7cvg,Quartermaster Store,1100 Bourbon,-90.0626157,29.9618656,3.5,101,"Sandwiches, Convenience Stores, Food, Delis, Restaurants"
0LcFxWCdTTpulMZdSiSQ7w,Rouses,4645 Freret St,-90.1061939135,29.9353625479,4.0,10,"Food, Grocery"
6h4f17Hkmm7JNf_eYbe4Lg,Burger King,512 City Park Ave,-90.1055147171,29.9831951505,2.0,21,"Burgers, Hot Dogs, Restaurants, Fast Food"
I1LP0Vg55lwufnoNREE1KA,McDonald's,2856 S Claiborne,-90.095297,29.941588,2.0,25,"Restaurants, Coffee & Tea, Fast Food, Food, Burgers"
rdk3Q_YyWYVKo9vfOp0bkw,Jester Mardi Gras Cafe,730 Saint Peter St,-90.065566,29.958251,1.5,6,Restaurants
vR1fVrOGbQKETv-AlpeKTQ,Big Easy Daiquiris,617 Decatur St,-90.0634054,29.9563584,3.5,24,"Bars, Pizza, Nightlife, Cocktail Bars, Restaurants"
4-_I1gz5Jne4z4SN3J5Zhg,Annunciation,1016 Annunciation St,-90.0675054,29.9414896,3.5,239,"Comfort Food, Restaurants, Soul Food, Cajun/Creole, Southern, Seafood, Local Flavor"
